(-22, 17)
(26, 10)
(10, 26)
(-10, 26)
(26, -10)
(7, 27)
(-7, -27)
(7, -27)
(1, 28)
(-16, 23)
(-23, 16)
(-28, 1)
(-23, -16)
(-1, -28)
(23, -16)
(28, 2)
(2, 28)
(2, -28)
(28, -2)
(28, 3)
(27, 8)
(8, 27)
(3, 28)
(-3, 28)
(-3, -28)
(8, -27)
(28, -3)
(13, 25)
(-13, 25)
(-25, -13)
(26, 11)
(-11, -26)
(11, -26)
(28, 4)
(20, 20)
(-20, 20)
(-20, -20)
(20, -20)
(28, -4)
(15, 24)
(-15, 24)
(-24, 15)
(19, 21)
(-19, 21)
(-21, -19)
(18, 22)
(22, -18)
(28, 5)
(-28, -5)
(-5, -28)
(9, 27)
(-9, 27)
(-27, 9)
(-27, -9)
(-9, -27)
(27, -9)
(23, 17)
(-23, 17)
(-23, -17)
(23, -17)
(-12, 26)
(-26, 12)
(-12, -26)
(-6, -28)
(26, -12)
(28, -6)
(25, 14)
(-14, 25)
(-25, 14)
(-25, -14)
(-14, -25)
(-27, 10)
(-10, -27)
(-16, 24)
(16, -24)
(24, -16)
(7, -28)
(28, -7)
(21, 20)
(-20, 21)
(-21, -20)
(29, 1)
(-29, 1)
(-1, -29)
(13, 26)
(-26, 13)
(-29, -2)
(-22, -19)
(19, -22)
(26, -13)
(29, -2)
(8, 28)
(-28, 8)
(29, 3)
(27, 11)
(15, 25)
(3, 29)
(-25, 15)
(-15, -25)
(11, -27)
(15, -25)
(27, -11)
(29, -3)
(23, 18)
(18, 23)
(-18, -23)
(4, 29)
(4, -29)
(17, 24)
(-28, 9)
(-28, -9)
(-24, -17)
(-17, -24)
(9, -28)
(17, -24)
(5, 29)
(-14, 26)
(-12, 27)
(-27, 12)
(12, -27)
(27, -12)
(6, 29)
(-29, -6)
(29, -6)
(25, 16)
(-16, 25)
(16, -25)
(21, 21)
(21, -21)
(28, 10)
(22, 20)
(-20, 22)
(-20, -22)
(10, -28)
(20, -22)
(19, 23)
(7, 29)
(-29, -7)
(-23, -19)
(-7, -29)
(7, -29)
(23, -19)
(-27, 13)
(-27, -13)
(24, 18)
(18, -24)
(24, -18)
(-15, 26)
(-26, 15)
(-26, -15)
(29, 8)
(11, 28)
(-8, 29)
(-28, 11)
(-29, 8)
(-11, -28)
(11, -28)
(29, 9)
(9, 29)
(-9, 29)
(-29, 9)
(-29, -9)
(-9, -29)
(29, -9)
(27, 14)
(-14, 27)
(-22, 21)
(-21, -22)
(-14, -27)
(14, -27)
(22, -21)
(-28, -12)
(23, 20)
(-23, 20)
(26, 16)
(-26, -16)
(-16, -26)
(16, -26)
(-24, 19)
(-24, -19)
(-19, -24)
(24, -19)
(10, 29)
(-29, 10)
(10, -29)
(18, 25)
(-18, 25)
(-25, 18)
(-25, -18)
(-18, -25)
(28, -13)
(27, 15)
(-15, -27)
(27, -15)
(29, 11)
(11, 29)
(-11, -29)
(11, -29)
(29, -11)
(26, -17)
(21, 23)
(21, -23)
(23, -21)
(20, 24)
(-24, 20)
(-20, -24)
(20, -24)
(24, -20)
(14, 28)
(-28, 14)
(-28, -14)
(-14, -28)
(27, 16)
(12, 29)
(-29, 12)
(27, -16)
(25, 19)
(-19, -25)
(-26, 18)
(28, 15)
(-28, 15)
(-28, -15)
(28, -15)
(29, 13)
(13, 29)
(29, -13)
(22, 23)
(-22, -23)
(24, 21)
(21, 24)
(24, -21)
(-17, 27)
(27, -17)
(25, 20)
(-25, -20)
(-20, -25)
(19, 26)
(-14, 29)
(-19, -26)
(19, -26)
(26, -19)
(-16, 28)
(-28, 16)
(-28, -16)
(-16, -28)
(16, -28)
(-18, 27)
(-27, -18)
(27, -18)
(-23, 23)
(24, 22)
(-22, 24)
(22, -24)
(24, -22)
(29, 15)
(21, 25)
(15, 29)
(-21, 25)
(-25, 21)
(21, -25)
(17, 28)
(-28, 17)
(28, -17)
(20, 26)
(-26, -20)
(-20, -26)
(20, -26)
(26, -20)
(-27, -19)
(19, -27)
(16, 29)
(-16, 29)
(-23, 24)
(-24, 23)
(-24, -23)
(-23, -24)
(24, -23)
(28, 18)
(18, 28)
(-28, 18)
(-28, -18)
(18, -28)
(28, -18)
(-25, 22)
(25, -22)
(21, 26)
(-21, 26)
(-21, -26)
(26, -21)
(27, 20)
(-20, 27)
(-27, 20)
(-20, -27)
(27, -20)
(29, 17)
(-17, 29)
(-29, 17)
(-17, -29)
(29, -17)
(-19, 28)
(-28, 19)
(19, -28)
(24, 24)
(-24, 24)
(-24, -24)
(-25, 23)
(-23, -25)
(22, 26)
(-22, 26)
(-26, 22)
(-26, -22)
(-18, 29)
(29, -18)
(27, 21)
(21, 27)
(-27, -21)
(-28, 20)
(-20, -28)
(20, -28)
(24, 25)
(-24, 25)
(-24, -25)
(19, 29)
(-19, -29)
(19, -29)
(29, -19)
(26, 23)
(-23, -26)
(23, -26)
(26, -23)
(27, 22)
(22, 27)
(-27, 22)
(-27, -22)
(-22, -27)
(27, -22)
(21, 28)
(-21, 28)
(-28, 21)
(28, -21)
(-29, -20)
(20, -29)
(25, 25)
(26, 24)
(24, 26)
(-26, 24)
(24, -26)
(27, 23)
(23, 27)
(-23, 27)
(-27, 23)
(-23, -27)
(28, 22)
(-22, 28)
(28, -22)
(29, 21)
(-21, 29)
(-29, -21)
(-21, -29)
(21, -29)
(29, -21)
(26, 25)
(25, 26)
(-25, 26)
(-26, -25)
(24, 27)
(-24, -27)
(24, -27)
(27, -24)
(-23, 28)
(-23, -28)
(28, -23)
(-22, 29)
(-29, 22)
(-22, -29)
(26, 26)
(-26, 26)
(27, 25)
(25, -27)
(27, -25)
(28, 24)
(24, 28)
(-28, -24)
(24, -28)
(29, 23)
(23, 29)
(-29, 23)
(-29, -23)
(-23, -29)
(29, -23)
(-27, 26)
(27, -26)
(28, 25)
(25, 28)
(-25, 28)
(-28, 25)
(25, -28)
(29, 24)
(-24, 29)
(-29, -24)
(24, -29)
(27, 27)
(-27, 27)
(28, 26)
(26, 28)
(-26, 28)
(-28, 26)
(-28, -26)
(28, -26)
(-25, 29)
(25, -29)
(29, -25)
(27, -28)
(29, 26)
(-29, 26)
(26, -29)
(29, -26)
(-28, 28)
(-28, -28)
(-29, -27)
(-27, -29)
(27, -29)
(29, -27)
(29, 28)
(-28, 29)
(-29, 28)
(-28, -29)
(28, -29)
(29, 29)
(-29, 29)
(-29, -29)
